Company,TypeName,Inches,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
4,3,14.0,68,4,500,47,5,1.76,12835000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,56,4,500,47,5,2.1,8328300.0,1,0,0,0,0,0,0,0,1366,768
16,4,14.0,74,4,128,53,5,1.25,18530000.0,0,1,0,0,0,0,0,0,1366,768
10,4,14.0,97,8,512,53,5,1.13,42483000.0,0,1,0,0,0,0,1,1,1920,1080
11,1,15.6,77,8,256,75,5,2.4,20383000.0,0,1,0,0,0,0,0,1,1920,1080
10,4,14.0,74,8,256,53,5,1.13,31875000.0,0,0,1,0,0,0,1,1,1920,1080
16,3,14.0,108,4,128,45,5,1.75,8483000.0,0,1,0,0,0,0,0,0,1366,768
2,0,13.3,74,8,256,53,5,1.1,23086000.0,0,1,0,0,0,1,0,1,1920,1080
4,3,14.0,56,4,500,47,5,1.76,9945000.0,1,0,0,0,0,0,0,0,1366,768
0,2,11.6,36,4,32,41,1,1.35,6035000.0,0,0,1,0,0,0,1,0,1366,768
0,3,14.0,59,8,128,53,5,1.5,10523000.0,0,1,0,0,0,0,1,1,1920,1080
14,1,17.3,103,32,512,82,5,3.49,93483000.0,0,1,0,0,0,1,0,3,3840,2160
10,4,14.0,91,16,512,47,5,1.1,35683000.0,0,1,0,0,0,0,1,2,2560,1440
2,3,15.6,74,4,1000,64,2,2.1,8823000.0,1,0,0,0,0,0,0,1,1920,1080
10,3,14.0,68,8,256,47,5,1.7,20162000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,14.0,78,8,256,53,5,1.32,28050000.0,0,1,0,0,0,0,1,1,1920,1080
4,1,15.6,102,16,256,80,5,3.21,47168710.0,1,1,0,0,1000,0,0,1,1920,1080
2,1,17.3,102,16,256,80,5,2.9,41123000.0,1,1,0,0,1000,0,0,1,1920,1080
16,3,15.6,59,4,500,53,5,2.0,11373000.0,1,0,0,0,0,0,0,0,1366,768
10,3,14.0,40,4,16,41,1,1.5,5525000.0,0,0,1,0,0,0,0,0,1366,768
2,3,15.6,74,8,128,53,5,2.3,10030000.0,1,0,0,0,0,0,0,1,1920,1080
2,1,17.3,92,16,512,79,5,2.73,30583000.0,1,1,0,0,1000,0,0,1,1920,1080
4,1,17.3,102,32,512,80,5,4.42,52239130.0,1,1,0,0,1000,0,1,1,1920,1080
7,3,17.3,74,8,1000,69,5,2.63,15470000.0,1,0,0,0,0,0,0,0,1600,900
4,3,15.6,74,8,128,53,5,2.18,12137830.0,0,1,0,0,0,0,0,0,1366,768
7,4,14.0,89,8,512,47,7,1.54,31790000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,97,4,256,22,5,2.18,12563000.0,0,1,0,0,0,0,0,1,1920,1080
7,0,11.6,37,4,32,43,1,1.4,10455000.0,0,0,1,0,0,1,0,0,1366,768
2,4,13.3,68,8,512,71,5,1.45,17442000.0,0,1,0,0,0,0,1,1,1920,1080
7,0,13.3,74,8,256,53,5,1.28,38709000.0,0,1,0,0,0,1,0,1,1920,1080
7,4,14.0,89,8,512,47,5,1.54,24956000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,36,4,128,41,4,1.86,5083000.0,0,1,0,0,0,0,0,0,1366,768
2,1,15.6,102,16,128,79,5,2.1,32283000.0,1,1,0,0,1000,0,0,1,1920,1080
4,3,17.3,97,8,1000,30,2,2.83,14705000.0,1,0,0,0,0,0,0,1,1920,1080
10,4,14.0,102,8,256,74,5,1.96,32351000.0,0,1,0,0,0,0,1,1,1920,1080
2,3,15.6,97,8,256,83,5,2.3,13379000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,74,8,128,53,5,1.9,16065000.0,0,1,0,0,0,0,0,1,1920,1080
2,3,15.6,113,4,1000,44,5,2.0,7633000.0,1,0,0,0,0,0,0,0,1366,768
7,0,13.3,99,8,256,53,5,1.28,43503000.0,0,1,0,0,0,1,0,1,1920,1080
4,3,13.3,68,8,1000,47,5,1.62,11033000.0,1,0,0,0,0,1,0,1,1920,1080
10,3,15.6,54,4,1000,47,4,2.2,7973000.0,1,0,0,0,0,0,0,1,1920,1080
10,3,15.6,74,8,1000,53,5,2.3,14461220.0,1,0,0,0,0,0,1,1,1920,1080
7,3,15.6,78,8,256,32,5,1.84,22933000.0,0,1,0,0,0,0,0,1,1920,1080
16,3,13.3,74,4,128,53,5,1.05,21845000.0,0,1,0,0,0,0,0,1,1920,1080
10,1,15.6,77,8,1000,75,4,2.5,17289000.0,1,0,0,0,0,0,1,1,1920,1080
4,4,13.3,100,16,512,58,5,1.29,38080000.0,0,1,0,0,0,1,0,2,3200,1800
7,3,15.6,68,4,500,47,5,2.07,15470000.0,1,0,0,0,0,0,0,1,1920,1080
16,4,13.3,68,8,256,47,5,1.2,18615000.0,0,1,0,0,0,0,0,0,1366,768
10,0,13.3,97,8,256,53,5,1.37,33150000.0,0,1,0,0,0,1,1,1,1920,1080
0,3,14.0,74,8,256,53,5,1.56,15334000.0,0,1,0,0,0,0,1,1,1920,1080
4,5,15.6,102,8,1000,108,5,2.23,30226000.0,1,0,0,0,0,0,0,1,1920,1080
10,3,15.6,74,4,500,53,5,2.38,17935000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,56,4,1000,24,4,2.2,8143000.0,1,0,0,0,0,0,0,1,1920,1080
16,3,15.6,97,8,256,53,5,2.0,23596000.0,0,1,0,0,0,0,1,1,1920,1080
10,3,13.3,59,4,180,53,5,1.44,12495000.0,0,1,0,0,0,0,1,1,1920,1080
15,4,15.0,97,16,256,72,5,1.23,31433000.0,0,1,0,0,0,0,0,1,1920,1080
4,4,12.5,99,8,256,53,5,1.6,28730000.0,0,1,0,0,0,0,0,1,1920,1080
2,3,15.6,113,4,1000,44,2,2.0,6782830.0,1,0,0,0,0,0,0,0,1366,768
18,4,13.3,68,8,256,72,5,1.28,15895000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,74,4,128,72,5,2.18,15512500.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,74,4,256,53,5,2.04,14263000.0,0,1,0,0,0,0,0,1,1920,1080
7,0,13.3,74,4,256,53,5,1.28,28900000.0,0,1,0,0,0,1,0,1,1920,1080
7,0,15.6,74,4,500,53,5,2.3,11641600.0,1,0,0,0,0,1,0,0,1366,768
2,3,14.1,37,4,32,43,5,1.65,5916000.0,0,0,1,0,0,0,0,0,1366,768
10,3,15.6,89,8,1000,72,5,2.2,11373000.0,1,0,0,0,0,0,1,1,1920,1080
4,3,15.6,112,4,500,40,5,2.2,6273000.0,1,0,0,0,0,0,0,0,1366,768
7,0,13.3,74,4,256,53,5,1.28,30583000.0,0,1,0,0,0,1,0,1,1920,1080
4,3,15.6,54,4,1000,23,2,2.18,7746900.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,77,12,128,75,5,2.2,23288300.0,1,1,0,0,1000,0,0,1,1920,1080
0,2,11.6,36,4,32,41,1,1.25,5049000.0,0,0,1,0,0,0,1,0,1366,768
10,3,17.3,6,4,500,14,5,2.8,6443000.0,1,0,0,0,0,0,0,0,1600,900
7,3,14.0,74,4,128,53,5,1.95,21505000.0,0,1,0,0,0,0,0,1,1920,1080
7,0,13.3,97,16,256,53,5,1.42,23783000.0,0,1,0,0,0,1,0,2,3200,1800
15,4,15.0,97,8,256,53,5,1.17,28883000.0,0,1,0,0,0,0,0,1,1920,1080
10,4,14.0,74,8,256,53,5,1.32,30583000.0,0,1,0,0,0,0,1,1,1920,1080
11,1,17.3,92,16,512,79,5,2.43,45033000.0,1,1,0,0,2000,0,1,3,3840,2160
16,3,13.3,74,8,256,53,5,1.05,25075000.0,0,1,0,0,0,0,0,1,1920,1080
4,1,15.6,102,8,1000,78,2,2.62,15793000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,15.6,97,8,1000,69,5,2.04,15300000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,15.6,54,4,1000,23,5,2.18,10438000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,78,8,500,53,5,1.9,15895000.0,1,0,0,0,0,0,0,1,1920,1080
4,0,13.3,105,8,512,52,5,1.24,34222700.0,0,1,0,0,0,1,0,2,3200,1800
2,1,17.3,93,32,256,93,5,3.58,21743000.0,0,1,0,0,256,0,1,1,1920,1080
4,0,13.3,105,16,256,52,5,1.22,28033000.0,0,1,0,0,0,1,0,1,1920,1080
10,4,14.0,97,8,256,53,5,1.13,34833000.0,0,0,1,0,0,0,1,1,1920,1080
10,3,15.6,74,8,512,53,5,1.95,33370830.0,0,1,0,0,0,0,1,1,1920,1080
9,4,15.6,97,16,512,53,5,1.08,35683000.0,0,1,0,0,0,1,1,1,1920,1080
7,2,12.5,97,8,512,53,5,1.26,25211000.0,0,1,0,0,0,0,0,1,1920,1080
0,3,15.6,32,4,16,40,1,2.2,6103000.0,0,0,1,0,0,0,1,1,1920,1080
10,3,15.6,70,8,128,89,5,2.6,13413000.0,1,1,0,0,1000,0,1,1,1920,1080
9,4,14.0,97,8,512,53,5,0.98,32283000.0,0,1,0,0,0,1,1,1,1920,1080
4,3,14.0,79,8,256,53,5,1.6,20485000.0,0,1,0,0,0,0,0,1,1920,1080
7,4,12.5,47,8,240,46,5,1.09,52700000.0,0,1,0,0,0,1,0,3,3840,2160
10,3,15.6,97,6,256,72,5,2.2,13413000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,97,8,256,69,5,2.04,17322830.0,0,1,0,0,0,0,0,1,1920,1080
0,3,15.6,59,4,1000,53,5,2.4,8483000.0,1,0,0,0,0,0,0,1,1920,1080
10,3,13.3,74,4,128,53,5,1.44,14977000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,74,8,256,53,5,1.49,16320000.0,0,1,0,0,0,0,0,1,1920,1080
11,1,17.3,102,16,256,76,5,2.7,27183000.0,1,1,0,0,1000,0,0,1,1920,1080
4,1,15.6,102,16,128,76,5,2.6,22933000.0,1,1,0,0,1000,0,0,1,1920,1080
11,1,15.6,77,8,128,75,5,2.2,19038470.0,1,1,0,0,1000,0,0,1,1920,1080
4,3,15.6,74,4,1000,22,5,2.18,11644830.0,1,0,0,0,0,0,0,0,1366,768
7,4,15.6,89,8,256,28,5,1.84,22048830.0,0,1,0,0,0,0,0,1,1920,1080
7,4,13.3,97,8,256,53,5,1.39,19533000.0,0,1,0,0,0,1,0,2,3200,1800
16,3,15.6,91,16,256,68,5,2.4,33575000.0,0,1,0,0,0,0,1,1,1920,1080
10,0,13.3,74,8,512,53,5,1.37,31025000.0,0,1,0,0,0,1,1,1,1920,1080
4,3,15.6,68,4,500,47,5,1.95,12408300.0,1,0,0,0,0,0,0,0,1366,768
10,4,12.5,97,8,256,53,5,1.36,28050000.0,0,1,0,0,0,0,1,1,1920,1080
7,3,15.6,68,8,256,47,5,2.31,19805000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,74,4,1000,53,5,2.18,12037020.0,1,0,0,0,0,0,0,0,1366,768
7,3,14.0,68,4,500,47,5,1.95,19533000.0,1,0,0,0,0,0,0,0,1366,768
10,3,15.6,113,4,1000,44,5,2.2,5253000.0,1,0,0,0,0,0,0,0,1366,768
7,4,12.5,68,4,500,47,5,1.26,26843000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,15.6,36,4,1000,41,4,1.86,4911300.0,1,0,0,0,0,0,0,0,1366,768
10,0,13.3,90,16,1000,56,5,1.3,30583000.0,0,1,0,0,0,1,1,2,3200,1800
16,3,14.0,68,4,128,47,5,1.47,18785000.0,0,1,0,0,0,0,1,1,1920,1080
7,2,12.5,68,8,256,47,5,1.26,28373000.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,54,4,1000,47,5,2.18,9496200.0,1,0,0,0,0,0,0,0,1366,768
11,1,15.6,102,8,128,75,5,2.2,20383000.0,1,1,0,0,1000,0,0,1,1920,1080
4,4,14.0,74,8,256,53,5,1.36,27863000.0,0,1,0,0,0,0,0,1,1920,1080
4,1,17.3,93,16,512,82,5,4.36,46886000.0,1,1,0,0,1000,0,0,0,2560,1440
7,1,17.3,70,8,128,90,5,2.75,23783000.0,1,1,0,0,1000,0,1,1,1920,1080
2,3,17.3,112,4,1000,66,5,2.8,9010000.0,1,0,0,0,0,0,0,0,1600,900
0,3,15.6,74,4,500,53,5,2.23,10523000.0,1,0,0,0,0,0,0,0,1366,768
16,3,15.6,68,8,256,47,5,2.2,19023000.0,0,1,0,0,0,0,0,0,1366,768
10,0,11.3,53,8,256,46,5,1.1,22083000.0,0,1,0,0,0,1,1,1,1920,1080
10,1,15.6,23,16,512,33,5,2.5,16983000.0,1,1,0,0,1000,0,1,1,1920,1080
4,4,12.5,74,8,256,40,5,1.36,25027400.0,0,1,0,0,0,1,0,1,1920,1080
10,3,15.6,97,8,1000,66,4,2.2,11645000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,17.3,54,4,1000,30,5,2.36,11203000.0,1,0,0,0,0,0,0,0,1600,900
0,3,14.0,36,4,32,41,1,1.68,5933000.0,0,0,1,0,0,0,0,0,1366,768
7,5,15.6,94,8,8,100,5,2.0,38233000.0,0,1,0,0,0,0,1,1,1920,1080
4,4,14.0,99,8,256,53,5,1.36,30175000.0,0,1,0,0,0,0,0,1,1920,1080
16,3,13.3,68,8,256,47,7,1.2,24820000.0,0,1,0,0,0,0,0,1,1920,1080
2,0,12.5,50,8,64,46,1,1.2,19703000.0,0,0,1,0,0,0,0,1,1920,1080
10,4,14.0,91,8,256,47,5,1.7,25312830.0,0,1,0,0,0,0,1,1,1920,1080
4,1,17.3,102,16,512,80,5,4.36,53618000.0,1,1,0,0,1000,0,1,3,3840,2160
4,0,13.3,81,8,256,52,5,1.24,32283000.0,0,1,0,0,0,1,0,1,1920,1080
7,0,11.6,113,4,256,44,5,1.45,13175000.0,0,1,0,0,0,1,0,0,1366,768
4,4,13.3,89,8,256,47,5,1.3,21556000.0,0,1,0,0,0,0,0,2,3200,1800
0,0,11.6,36,4,32,41,1,1.25,6613000.0,0,0,1,0,0,1,1,0,1366,768
16,3,13.3,71,8,256,47,5,1.2,26095000.0,0,1,0,0,0,0,0,1,1920,1080
10,4,12.5,78,8,256,53,5,1.36,29920000.0,0,1,0,0,0,0,1,1,1920,1080
0,3,15.6,74,12,128,86,5,2.4,17153000.0,1,1,0,0,1000,0,0,1,1920,1080
16,4,12.5,97,8,512,53,5,1.1,30430000.0,0,1,0,0,0,1,0,1,1920,1080
7,3,15.6,73,8,1000,69,5,2.04,14390500.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,54,4,1000,24,2,2.25,7915540.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,74,4,500,53,5,1.9,14025000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,59,4,500,53,5,2.04,11645000.0,1,0,0,0,0,0,0,1,1920,1080
4,1,17.3,102,32,256,80,5,4.42,53533000.0,1,1,0,0,1000,0,1,1,1920,1080
10,3,15.6,74,6,256,66,5,2.4,11815000.0,0,1,0,0,0,0,0,1,1920,1080
4,0,13.3,105,16,512,52,5,1.22,32283000.0,0,1,0,0,0,1,0,2,3200,1800
4,4,14.0,91,8,256,47,5,1.5,33370660.0,0,1,0,0,0,1,0,0,2560,1440
4,1,17.3,92,32,256,80,5,4.42,47600000.0,1,1,0,0,1000,0,0,1,1920,1080
16,3,14.0,68,8,256,47,5,1.95,20060000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,102,16,256,79,5,2.73,34848300.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,75,8,128,69,5,2.04,16643000.0,1,1,0,0,1000,0,1,1,1920,1080
10,3,14.0,68,4,508,47,7,1.7,17034000.0,0,0,0,1,0,0,0,0,1366,768
2,0,15.6,97,16,512,86,5,2.3,30583000.0,1,1,0,0,2000,1,0,3,3840,2160
7,3,15.6,97,6,1000,53,5,2.04,9843000.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,102,16,256,76,5,2.99,29733000.0,1,1,0,0,1000,0,0,1,1920,1080
4,0,15.6,97,12,512,53,5,2.19,22083000.0,0,1,0,0,0,1,1,1,1920,1080
16,3,13.3,68,4,128,47,7,1.2,20315000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,15.6,5,6,256,7,5,2.2,9333000.0,0,1,0,0,0,0,0,1,1920,1080
5,3,15.6,68,4,256,47,5,2.3,11033000.0,0,1,0,0,0,0,0,0,1366,768
16,3,14.0,68,4,500,47,5,1.75,15555000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,74,4,500,24,5,2.25,10183000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,74,8,1000,53,5,2.04,13702000.0,1,0,0,0,0,0,0,1,1920,1080
10,1,15.6,102,8,128,79,5,2.5,20213000.0,1,1,0,0,1000,0,1,1,1920,1080
4,3,15.6,97,8,1000,30,5,2.36,12733000.0,1,0,0,0,0,0,0,0,1366,768
4,3,14.0,74,8,128,54,5,1.6,19023000.0,0,1,0,0,0,0,0,1,1920,1080
7,2,12.5,47,8,512,46,5,0.97,32436000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,56,4,128,6,5,2.1,8483000.0,1,1,0,0,1000,0,0,1,1920,1080
10,3,15.6,37,4,128,43,4,1.9,4600540.0,0,1,0,0,0,0,0,0,1366,768
10,3,15.6,68,8,256,47,5,2.3,22933000.0,0,1,0,0,0,0,0,1,1920,1080
4,0,13.3,74,8,256,53,5,1.68,15113000.0,0,1,0,0,0,1,0,1,1920,1080
2,3,13.3,74,8,256,53,5,1.4,19550000.0,0,1,0,0,0,0,0,2,3200,1800
7,4,13.3,97,8,256,53,5,1.11,22933000.0,0,1,0,0,0,1,1,1,1920,1080
0,3,15.6,113,4,500,44,5,2.4,6460000.0,1,0,0,0,0,0,0,0,1366,768
2,1,15.6,102,16,256,76,5,2.5,30583000.0,1,1,0,0,1000,0,0,1,1920,1080
7,4,14.0,97,8,512,53,5,1.48,35513000.0,0,1,0,0,0,0,0,1,1920,1080
0,1,15.6,102,8,128,75,5,2.7,21420000.0,1,1,0,0,1000,0,1,1,1920,1080
7,3,13.3,74,8,256,53,5,1.34,20213000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,59,4,128,53,5,2.18,9299000.0,0,1,0,0,0,0,0,0,1366,768
7,3,14.0,74,4,500,53,5,1.64,13243000.0,1,0,0,0,0,0,0,0,1366,768
16,3,13.3,68,4,128,47,5,1.2,20315000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,71,4,256,47,5,1.48,18699830.0,0,1,0,0,0,0,0,0,1366,768
7,3,14.0,74,4,256,53,5,1.95,20485000.0,0,1,0,0,0,0,0,1,1920,1080
7,4,14.0,91,8,256,47,7,1.43,24633000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,74,8,256,69,5,1.64,17837420.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,59,4,500,53,5,1.64,11628000.0,1,0,0,0,0,0,0,0,1366,768
4,1,15.6,77,8,1000,75,5,2.65,16133000.0,0,0,0,1,0,0,0,1,1920,1080
7,4,12.5,74,4,500,53,5,1.26,26163000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,14.0,74,4,256,53,5,1.48,27030000.0,0,1,0,0,0,0,0,1,1920,1080
7,4,14.0,89,8,256,47,5,1.54,32082570.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,59,4,500,53,5,1.49,13600000.0,1,0,0,0,0,0,0,0,1366,768
16,3,13.3,68,8,256,47,5,1.5,20570000.0,0,1,0,0,0,0,0,0,1366,768
7,3,15.6,59,4,256,53,5,2.04,13089830.0,0,1,0,0,0,0,0,0,1366,768
10,3,17.3,94,16,512,99,7,2.4,50456000.0,0,1,0,0,0,0,1,3,3840,2160
16,3,14.0,68,8,256,47,5,1.47,25330000.0,0,1,0,0,0,0,1,1,1920,1080
7,3,14.0,89,8,256,47,5,1.43,37893000.0,0,1,0,0,0,0,0,1,1920,1080
4,0,15.6,58,4,1000,47,5,2.08,13531830.0,1,0,0,0,0,1,1,1,1920,1080
16,4,13.3,68,8,256,47,5,1.2,27030000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,74,8,256,53,5,1.11,19533000.0,0,1,0,0,0,0,1,1,1920,1080
7,3,14.0,97,8,256,69,5,1.64,20152310.0,0,1,0,0,0,0,0,1,1920,1080
4,3,15.6,71,8,500,47,5,2.09,17789480.0,1,0,0,0,0,0,0,1,1920,1080
7,4,12.5,74,4,256,53,5,1.26,26503000.0,0,1,0,0,0,0,0,0,1366,768
7,3,14.0,74,4,500,53,5,2.31,20213000.0,1,0,0,0,0,0,0,0,1366,768
7,3,14.0,74,4,500,53,5,1.95,18020000.0,1,0,0,0,0,0,0,0,1366,768
4,4,13.3,74,8,256,53,5,1.29,27608000.0,0,1,0,0,0,1,0,2,3200,1800
7,3,17.3,74,8,256,69,5,2.63,18360000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,74,4,256,53,5,1.64,16541000.0,0,1,0,0,0,0,0,0,1366,768
0,3,15.6,14,6,1000,17,5,2.1,6953000.0,1,0,0,0,0,0,0,0,1366,768
11,1,17.3,102,8,128,75,5,2.7,20260600.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,14.0,68,8,256,47,7,1.95,20315000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,89,8,256,47,5,1.84,20892830.0,0,1,0,0,0,0,0,1,1920,1080
7,4,12.5,89,8,256,47,5,1.26,22933000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,15.6,74,4,500,53,5,2.04,12614000.0,1,0,0,0,0,0,0,0,1366,768
16,4,14.0,91,8,256,47,5,1.47,29325000.0,0,1,0,0,0,0,1,1,1920,1080
4,3,15.6,71,8,256,47,7,2.09,18070150.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,74,8,256,53,5,1.64,17178670.0,0,1,0,0,0,0,0,1,1920,1080
10,0,15.6,89,4,256,47,5,1.8,14399000.0,0,1,0,0,0,1,1,1,1920,1080
17,3,14.0,27,2,32,41,5,1.45,3583600.0,0,0,1,0,0,0,0,0,1366,768
16,3,15.6,89,16,256,68,5,2.4,24225000.0,0,1,0,0,0,0,1,1,1920,1080
10,3,15.6,68,8,256,47,5,2.3,17843200.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,68,4,500,47,5,1.54,17000000.0,1,0,0,0,0,0,0,1,1920,1080
7,3,15.6,71,8,256,47,5,1.84,35756780.0,1,1,0,0,500,0,0,1,1920,1080
7,3,14.0,68,8,256,47,7,1.43,24973000.0,0,1,0,0,0,0,0,1,1920,1080
11,1,17.3,93,16,256,93,5,3.78,26275880.0,1,1,0,0,1000,0,1,1,1920,1080
10,1,17.3,92,16,128,93,5,4.6,38929830.0,1,1,0,0,1000,0,1,1,1920,1080
2,2,11.6,36,4,16,41,1,1.2,4894300.0,0,0,1,0,0,0,0,0,1366,768
10,3,14.0,91,16,256,47,7,1.1,44540000.0,0,1,0,0,0,0,1,0,2560,1440
7,3,15.6,97,8,1000,72,5,1.91,16643000.0,1,0,0,0,0,0,1,1,1920,1080
4,0,15.6,76,8,256,53,5,2.3,18598000.0,0,1,0,0,0,1,1,1,1920,1080
7,3,15.6,74,4,256,53,5,2.04,16643000.0,0,1,0,0,0,0,0,0,1366,768
4,4,13.3,97,16,1000,53,5,1.2,38318000.0,0,1,0,0,0,1,0,2,3200,1800
7,3,15.6,58,4,500,47,5,2.31,11987550.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,74,4,500,53,4,1.96,8483000.0,1,0,0,0,0,0,0,0,1366,768
0,3,15.6,11,8,1000,17,5,2.4,7633000.0,1,0,0,0,0,0,0,0,1366,768
4,0,13.3,97,12,256,53,5,1.6,22083000.0,0,1,0,0,0,1,1,1,1920,1080
11,1,15.6,92,16,256,79,5,2.94,30923000.0,1,1,0,0,1000,0,0,1,1920,1080
7,3,15.6,97,8,256,53,5,2.04,18190000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,92,16,1000,90,4,4.0,16966000.0,1,0,0,0,0,0,1,1,1920,1080
4,3,15.6,74,4,1000,40,5,2.25,9503000.0,1,0,0,0,0,0,0,1,1920,1080
4,3,15.6,97,16,2000,30,5,2.32,16829830.0,1,0,0,0,0,0,0,1,1920,1080
11,1,15.6,92,16,256,79,5,1.8,32793000.0,1,1,0,0,1000,0,0,1,1920,1080
4,4,13.3,97,8,256,53,5,1.29,24786000.0,0,1,0,0,0,0,0,1,1920,1080
2,1,17.3,93,64,1000,92,5,3.58,67575000.0,0,1,0,0,0,0,1,1,1920,1080
4,0,13.3,89,8,256,47,5,1.62,13566170.0,0,1,0,0,0,1,0,1,1920,1080
4,1,15.6,92,16,256,91,5,3.21,22593000.0,1,1,0,0,1000,0,0,3,3840,2160
1,4,12.0,43,8,256,46,3,0.92,22100000.0,0,0,1,0,0,0,1,0,2304,1440
4,3,15.6,58,4,500,47,5,2.06,8193660.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,68,4,500,47,5,2.31,20383000.0,1,0,0,0,0,0,0,0,1366,768
7,4,12.5,68,8,256,47,7,1.26,20383000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,97,8,256,53,5,1.49,18530000.0,0,1,0,0,0,0,0,1,1920,1080
10,4,12.5,89,8,256,47,5,1.3,29129330.0,0,1,0,0,0,1,1,1,1920,1080
10,3,17.3,68,8,1000,21,5,3.0,11203000.0,1,0,0,0,0,0,0,0,1600,900
10,3,15.6,70,4,1000,86,5,2.3,16609000.0,1,0,0,0,0,0,1,1,1920,1080
11,1,17.3,102,16,256,80,5,3.78,42483000.0,1,1,0,0,1000,0,0,1,1920,1080
10,3,15.6,68,4,500,47,5,2.1,9180000.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,68,4,500,47,7,2.31,15980000.0,1,0,0,0,0,0,0,1,1920,1080
10,4,12.5,47,8,512,46,5,0.99,23783000.0,0,1,0,0,0,1,1,0,2560,1440
10,1,17.3,93,32,512,93,5,4.6,55080000.0,0,1,0,1,1000,0,1,1,1920,1080
10,0,10.1,31,4,64,41,5,0.69,10986590.0,0,0,1,0,0,1,1,0,1920,1200
7,4,13.3,97,16,512,53,5,1.3,34833000.0,0,1,0,0,0,0,1,3,3840,2160
4,3,15.6,74,8,256,53,5,2.18,12750000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,14.0,68,4,500,47,7,1.54,17526830.0,1,0,0,0,0,0,0,1,1920,1080
7,5,15.6,89,8,256,0,7,1.9,25415000.0,0,1,0,0,0,0,0,1,1920,1080
10,3,14.0,68,8,180,47,7,1.7,20383000.0,0,1,0,0,0,0,0,1,1920,1080
7,3,13.3,109,4,32,46,1,1.29,10455000.0,0,0,1,0,0,0,0,2,3200,1800
0,3,15.6,11,4,500,17,5,2.4,6579000.0,1,0,0,0,0,0,0,0,1366,768
4,3,15.6,111,4,500,40,2,2.2,6689330.0,1,0,0,0,0,0,0,0,1366,768
7,3,15.6,56,4,1000,47,4,1.86,5881830.0,1,0,0,0,0,0,0,0,1366,768
2,1,17.3,102,8,256,79,5,2.7,27183000.0,1,1,0,0,1000,0,1,1,1920,1080
4,4,13.3,83,4,256,7,5,1.4,13911950.0,0,1,0,0,0,0,1,1,1920,1080
7,2,12.5,68,4,128,47,7,2.4,27183000.0,0,1,0,0,0,0,0,0,1366,768
0,3,15.6,74,8,256,86,5,2.4,13583000.0,1,1,0,0,1000,0,0,1,1920,1080
